Nombre,Citas,Correo,Afiliación,Temas de Interés
Ivis-Yania Piovet-Hernández 0000-0002-9027-7462,11,itb.edu.ec,Doctora en Medicina. Docente e investigadora. Instituto Superior Universitario Bolivariano …,"Medicina, Docencia Médica, Investigación, Salud"
Daniel Toala-Franco,11,live.uleam.edu.ec,"Universidad Laica ""Eloy Alfaro"" de Manabí",Biología marina
Juan Andrade,11,udla.edu.ec,Universidad de Las Américas,"Ingeniería Industrial, Tecnología, Hidroponia"
Arturo Ordoñez,11,ug.edu.ec,Profesor Universidad de Guayaquil,"administración, planificación, desempeño, gestión, calidad"
Jorge Iván Altamirano-Sánchez (Orcid: 0000-0003-0095-4536),11,ups.edu.ec,"Professor, Universidad Politécnica Salesiana Ecuador","Proyectos, Desarrollo, Educación"
Carlos Lucano,11,udla.edu.ec,Universidad de las Américas,"Simulación de procesos, Hidroponía, Tecnología, Diseño CAD"
Alexandra Orozco,11,espoch.edu.ec,profesora de Inglés,Educación
Victor Coronel Ortiz,11,upse.edu.ec,"Docente de Derecho, Universidad Estatal Penìnsula de Santa Elena",Derecho - Ciencias Sociales
Ronald Cárdenas,11,yachaytech.edu.ec,Graduated student from Yachay Tech,"Physics, Complex Systems, Parallel Programming, Data Science"
Joseph Rodriguez,11,unemi.edu.ec,Universidad estatal de milagro,Seguridad y salud ocupacional
Katherine Salvador-Cisneros,11,espol.edu.ec,"Escuela Superior Politécnica del Litoral, ESPOL (ROR 04qenc566). Ecuador, Trinity College …","Education, higher education, voices in education, Second Language Acquisition, Innovation in education"
Alma Delia Sánchez Rodríguez (https://orcid.org/0000-0003-3371-4600),11,utelvt.edu.ec,Magister en Informática Empresarial,… de Información Ingeniería en Computación e …
María José Mayorga Ases,11,uta.edu.ec,Universidad Técnica de Ambato,"Educación, Contabilidad, Costos, Economía, Ciencias Humanas"
Emma Guevara Vallejo,11,espe.edu.ec,Universidad de las Fuerzas Armadas-ESPE,Educación infantil
Jesus Larco,11,puce.edu.ec,PUCE,"medicina, Educacion"
Cristina Isabel Vivanco Ureña,11,unl.edu.ec,,
Marco Antonio Posligua San Martín,11,sanisidro.edu.ec,Instituto Universitario San Isidro,"Tributación, finanzas"
Cristian Alejandro Cedeño Ibarra,11,pucesd.edu.ec,Magíster en Innovacion Educativa,"Investigación, filosofiía, pedagogía y didáctica."
ANA GABRIELA SIMBANA JARAMILLO,11,pucesi.edu.ec,,
Carlos Alfredo Alcivar Vallejo,11,utelvt.edu.ec,Universidad Técnica de Esmeraldas Luis Vargas Torres,Eléctrico
José Antonio Ruiz Bautista,11,indoamerica.edu.ec,"Profesor de derecho, Universidad Tecnológica Indoamérica",Derecho administrativo
ISABEL CORTÉS,11,uti.edu.ec,DOCENTE INDOAMERICA,"DERECHO, LEGAL"
Jessica Ramírez (ORCID  0000-0003-2667-7418),11,est.ups.edu.ec,Universidad Politécnica Salesiana,"Electrical Energy, Smart grids, SVC"
MAYERLI  YANZA,11,unemi.edu.ec,Estudiante UNEMI,"Expresión de lenguaje infantil, Literatura Infantil, Narrativas de cuentos"
priscilla moreno,11,ug.edu.ec,Universidad de Guayaquil,ciencias económicas y administrativas
Luis Riofrío-Leiva,11,unl.edu.ec,Universidad Nacional de Loja,"Finanzas, Contabilidad"
Adriana Gardenia Viteri Prieto,11,ug.edu.ec,"Docente de Educación Inicial, Universidad de Guayaquil","Educación, inclusión"
Michelle Tolozano Lapierre,11,bolivariano.edu.ec,Msc. Marketing,"marketing, educación vial, transporte, movilidad"
Julio Alvarado Zabala,11,uagraria.edu.ec,Universidad Agraria del Ecuador,"Tecnología de la información, Redes de computadoras, Agromática, Hardware, Software"
Felipe Lema,11,espoch.edu.ec,Investigador ESPOCH,"biología, ecología, agronomía"
JOSE LUIS SEGARRA FLORES,11,ucuenca.edu.ec,"Ayudante de investigación, Universidad de Cuenca","semantic web, data integration, linked data"
Christopher Chukwugozie Okafor,11,uleam.edu.ec,"Universidad Laica Eloy Alfaro de Manabi, Ecuador",Relationship management and business …
Cecilia Aguayo,11,uagraria.edu.ec,"Docente Ingeniería Agroindustrial, Universidad Agraria del Ecuador","Diversidad Genética, Agroindustria"
Paola Fajardo Espinoza,11,uagraria.edu.ec,Universidad Agraria del Ecuador,"Agronomía, Ambiental"
Diego Ismael Rodas Flores,11,ucuenca.edu.ec,"Técnico-Docente, Universidad de Cuenca",Psicología Educativa - Psicología Clínica
Gabriel Tapia-González (https://orcid.org/0000-0003-2682-0392),11,utn.edu.ec,Profesor de la Universidad Técnica del Norte,Turismo Ambiente Cultura
Vicente Andres  Taiano Gonzalez,11,ecotec.edu.ec,Universidad Ecotec,"Políticas Públicas, Comunicación Política, Desarrollo Humano Sostenible, Registro de estadísticas vitales, Política y Gobi"
Maria Amparo Gilces Reyna,11,utm.edu.ec,Facultad de Ingenieria Agricola- utm.,… de residuos- Compostaje- Ciencia  del suelo
Fidel N Guerrero Vasquez,11,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,
Edwin Quispe Quispe,11,utm.edu.ec,"Universidad Técnica de Manabí, Ecuador","Biotechnology, Plant tissue culture, Phytopathology"
NANCY MONSERRATE MACIAS PALACIOS,11,uees.edu.ec,,
fabian sanchez,11,espoch.edu.ec,"Profesor, Escuela Superior Politecnica de Chimborazo","Materiales compuestos, Elementos Finitos, Fundición"
Diego Javier Mayorga,11,uta.edu.ec,Universidad Tecnica de Ambato,"Psicologia, Neuropsicología, Psicologia Clinica, Psicologia deportiva, Psicopedagogia"
Maria Monserrate Donoso Cedeno,11,utm.edu.ec,"Profesor de Ingles, Universidad Técnica de Manabí","Idiomas, Inclusión, Cultura"
Luis Ignacio Delgado Álvarez,11,uleam.edu.ec,Docente Universidad Laica Eloy Alfaro de Manabí,"Informática, Tics, Investigación, Educación, Seguridad"
JOSE JAVIER MENDOZA LOOR,11,utelvt.edu.ec,Docente de la Universidad Técnica Luis Vargas Torres,Tecnologías de la información
Ángel Raúl Huayamave Rosado,11,itsjba.edu.ec,Instituto Tecnológico Superior Juan Bautista Aguirre,"Educación, Química, Procesamiento de Alimentos, Agricultura"
Monica Del Rocio Veliz Pincay,11,utm.edu.ec,"Profesor, Universidad Técnica de Manabí","Educación, Ingenieria, Sociales"
FELIX ALDAHIR AGUIRRE MITE,11,uteq.edu.ec,Universidad Técnica Estatal De Quevedo,Acuicultura
Gary Pulla,11,uhemisferios.edu.ec,"Docente investigador, Universidad de los Hemisferios","Comunciación, Comunicación Política, DIRCOM"
Mileny Alejandra Sinchiguano-Yaguancela,11,uta.edu.ec,Estudiante de la Universidad Técnica de Ambato,Ciencias de la Salud
Luis Guillermo Amaya Vásquez (ORCID: 0000-0002-0749-0116),11,est.ups.edu.ec,Master en Electricidad - Universidad Politécnica Salesiana,"Power Systems Stability, Electric Protections, Power Quality, Compressed Sensing, Real-Time Simulator of Electrical Power …"
Alexis Gaona,11,utpl.edu.ec,Universidad Técnica Particular de Loja,Economics - Long run development
Miguel Orozco Malo,11,unae.edu.ec,Universidad Nacional de Educación,"Didáctica, Administración de proyectos"
Diego Gómez,11,utpl.edu.ec,Universidad Técnica Particular de loja,Promoción de la salud
JOHANNA ELIZABETH NEIRA SALVATIERRA,11,unemi.edu.ec,ESTUDIANTE,EDUCACION BASICA
Betzabeth Andrea Díaz Guerrero,11,ug.edu.ec,"Docente, Universidad de Guayaquil",Ciencias Sociales
Norma Inés Moreno Arteaga,11,utm.edu.ec,Profesor de Gestión de Estudio,"Educación, Administración, Expresión Oral y Escrita"
Lindsay Rangel Anchundia,11,uleam.edu.ec,Profesor de Estadística Inferencial e Investigación de la Universidad Laica Eloy Alfaro de …,"Estadística, análisis de datos, análisis de contenido, Incubadoras de empresas, emprendimiento"
Christian Rivadeneira,11,uleam.edu.ec,Universidad Laica Eloy Alfaro de Manabí,"Agroindustria, seguridad alimentaria, recubrimientos comestibles, subproductos"
Wilson Merino,11,uniandes.edu.ec,"Profesor de Derecho, UNIANDES, UNIR","Derecho, Educación, Constitucional, Penal"
Gabriela Herrera,11,espe.edu.ec,ESPE,"Desarrollo de software, inteligencia artificial, videojuegos"
Luis Alberto Davila,11,uce.edu.ec,Profesor Universidad Central del Ecuador,Administración Pública
Gisselle Cárdenas,11,upec.edu.ec,Docente,Todos
Carlos Farias Rodas,11,ug.edu.ec,Estudiante,Cientifica
Douglas Leoncio Pinela Castro,11,ug.edu.ec,UNIVERSIDAD DE GUAYAQUIL,"Química, Medicina Veterinaria y Zootecnia"
Brenda Marian  Alvarez Villacreses,11,unesum.edu.ec,"Docente, Universidad Estatal del Sur de Manabi","química, alimentos, docencia"
Juan Manuel Guerrero Calero,11,unesum.edu.ec,"Universidad Estatal del Sur de Manabí, Carrera de Ingeniería Ambiental",Ambiental
Byron Patricio Baque Campozano,11,unesum.edu.ec,Universidad Estatal del Sur de Manabi,"Hormigones reciclados, materiales alternativos, sostenibilidad de la industria de la …"
JORGE WASHINGTON ARMAS CAJAS,11,utc.edu.ec,Docente  de Medicina interna,Farmacología
Margarita Elena Zaruma Pincay,11,unesum.edu.ec,Universidad Estatal del Sur de Manabí,"Administración, emprendimiento, asociatividad, innovación"
ALBA LUCIA CÁCERES LARREÁTEGUI,11,uleam.edu.ec,ULEAM,DOCENTE
Liz Proaño Manzano,11,uagraria.edu.ec,Universidad Agraria del Ecuador,"Oceanografía, Biología"
ANA PACHA JARA,11,uta.edu.ec,"Profesora de Farmacología y Biología, Universidad Técnica de Ambato",Ciencias de la salud
José Guillermo Intriago Cedeño,11,espam.edu.ec,"Escuela Superior Politécnica Agropecuaria de Manabí ""Manuel Félix López""","Tics in languages, Teaching methods, Science in general, Administration manager, Pedagogy"
Victor Bravo,11,espoch.edu.ec,"Docente, Escuela Superior Politécnica de Chimborazo",Ingeniería Automotriz
David Leonardo Rodriguez Portes,11,utn.edu.ec,DOCENTE INVESTIGADOR,"Smart City, Ciberseguridad, TIC, IOT"
ANGEL GUILLERMO HIDALGO ONATE,11,utc.edu.ec,Technical University of Cotopaxi,"Innovation, Industry 4.0, Digitalization"
Jose Luis Garcia Vera,11,espam.edu.ec,Escuela Superior Politécnica Agropecuaria de Manabí Manuel Félix López,
BETTY QUÑONEZ CABEZA,11,utelvt.edu.ec,Profesor de la Universidad Técnica Luis Vargas Torres de Esmeraldas,Administración de Empresas
Verónica Ojeda,11,espol.edu.ec,"Escuela Superior Politecnica del Litoral Ecuador, Guayaquil, Ecuador","Telecommunications, IA in Radiocommunication, WSN, Radiolink, wireless communications at mmw band"
Diego Roberto Freire Quiroga,11,ups.edu.ec,"Docente, Universidad Politecnica Salesiana","Redes, automatizacion"
María Aranzazu Cisneros Vidal,11,utpl.edu.ec,Universidad Técnica Particular de Loja,"psicología, psicogerontología, salud mental"
INES VERONICA PARREÑO HERRERA,11,espe.edu.ec,Profesor de Investigación de Mercados; Diseño y Evaluación de Proyectos; Planificación …,"Proyectos de inversión, Creación de empresas, BSC"
Julio Camacho Herrera,11,ug.edu.ec,Universidad de Guayaquil,Educacion
WALTER VICTORIANO LOOR BRIONES,11,unemi.edu.ec,"Profesor de Currículo, Mediación de conflictos,","Pedagogía, diseño curricular"
Juan Pablo Holguín-Carvajal,11,uazuay.edu.ec,Universidad del Azuay,"Educación médica basada en competencias, Emergencia, Trauma, Paro cardíaco, Revisiones sistematicas"
kaina caicedo,11,uteq.edu.ec,"Profesor en psicología, Universidad de Quevedo","Psicología, psicología social, Psicopedagogia"
ELIZABETH MAGDALENA RECALDE DROUET,11,espe.edu.ec,Docente universitario,Educación Inicial
Rafael Fernando Beltrán Sinchiguano,11,espe.edu.ec,"Profesor de Ciencias Económicas, Universidad de las Fuerzas Armadas ESPE, Universidad …","Política Fiscal, Presupuestos, Proyectos"
Federico Anibal Martínez Vélez,11,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Educación, Seguridad y Defensa, Cultural"
Zoila Grimaneza Román Proaño,11,unach.edu.ec,Docente de Educación Inicial,"Psicomotricidad, Estimulación temprana, Expresión corporal, Funciones Básicas"
Kevin William Guadalupe Sanchez,11,ug.edu.ec,Universidad de Guayaquil,
Luis Alfonso Cachimuel Tabango                               (https://orcid.org/0000-0002-9169-636X),11,utn.edu.ec,Universidad Técnica del Norte,Cultura y Lingüística Kichwa
Lucía Cueva-Rodríguez,11,utpl.edu.ec,Investigadora y Consultora en Economía,"Econometría, Estadística y Crecimiento Económico"
Eison Valdiviezo Freire,11,ug.edu.ec,Universidad de Guayaquil,"Agronomía, Ciencias naturales, suelos, agricultura"
ROBERTO CARLOS ARIAS FIGUEROA,11,utc.edu.ec,,Administración
Alda Noelia Alarcon Barcia,11,sangregorio.edu.ec,Universidad San Gregorio de Portoviejo,
EDGAR JARIFF OÑA TACAN,11,itslibertad.edu.ec,Profesor de Entrenamiento Deportivo,Preparación física
Luis-Renato Ortega Lucero (ORCID: 0000-0003-2491-4475),11,est.ups.edu.ec,Universidad Politécnica Salesiana sede Cuenca,"Condition Monitoring, Rotating Electrical Machinery, Machine Learning, Structural Health Monitoring"
Jorge Giovanni Sagbay Sacaquirin (ORCID: 0000-0002-1374-5859),11,ups.edu.ec,Research Professor - Universidad Politécnica Salesiana Ecuador - GITEL and GIIB,Telemedicine - Biomedical Engineering …
Ligia Isabel Chicaiza Cañar,11,ueb.edu.ec,"Estudiante de investigación científica III, Universidad Estatal de Bolívar",
lucia morrillo,11,utm.edu.ec,,
Ingrid Weingärtner Reis,11,utpl.edu.ec,"Docente investigadora, Universidad Técnica Particular de Loja - UTPL","Gestión del conocimiento, médias del conocimiento, educación"
alfredo esteban barreiro,10,umet.edu.ec,doctor en ciencias,informacion e innovacion
Carmen Mireya Lapo,10,utpl.edu.ec,"Profesor de Hidráulica, Universidad Técnica Particular de Loja",Hidráulica
Miguel Marcelo Guamán Calvopiña,10,espe.edu.ec,Investigador Independiente,"Contabilidad, Auditoría, Sistemas de Información"
Yaima Águila Ribalta,10,ups.edu.ec,Clinic Psychologist and Professor of Group Therapy-Universidad Politécnica Salesiana …,"Psychodrama, Familiar Therapy, couples and teenegers"
Henry Xavier Ponce Solórzano,10,ug.edu.ec,Magíster en Tecnología e Innovación Educativa,"Física, Tecnología, Matemáticas"
SANTIAGO RAFAEL URQUIZO VACA,10,espe.edu.ec,"Profesor de Matemáticas, Universidad de las Fuerzas Armadas ESPE","Tecnologías en la educación, tic's, Matemáticas, Estadística"
Verónica Duarte-Martínez,10,espol.edu.ec,Student - Universidad de Granada,"Data Science, Bibliometrics, Science Mapping, Text Mining"
Paul Diaz-Zuñiga ORCID: 0000-0002-1602-730X,10,espe.edu.ec,Universidad de las Fuerzas Armadas ESPE,"Mineria de Datos, Base Datos, Modelamiento Base de Datos"
Gustavo Colmenares,10,yachaytech.edu.ec,"Profesor Universidad Yachay Tech, Ecuador","Computer Science, Mathematics, Music Information Retrieval, Data Analytics, R developer"
Ivette Figueroa,10,espol.edu.ec,Escuela Superior Politécnica del Litoral,"Economía, Finanzas, Contabilidad"
Joffre Luis León Veas (ORCID: 0000-0003-1638-9586),10,ups.edu.ec,Professor of Simulation - Machine Learning - Universidad Politécnica Salesiana,"Machine Learning, Computer Vision, Natural language processing, Simulation"
Ronny Omar Molina Morán/ CIACROMMOR,10,ug.edu.ec,"Coordinador de Investigación, Profesor de Metodología de la Investigación Científica …","Psicología del trabajo y de la organización, Psicología positiva, Emprendimiento- Innovación -Creatividad …"
Rolando Michel García García,10,ug.edu.ec,Docente Universidad de Guayaquil,"Administración, Economía, Contabilidad y Finanzas"
Ronald-Kleiner Toledo-Macas,10,utpl.edu.ec,Universidad Técnica Particular de Loja,"café, marca, marketing, denominación de origen, millenials"
Alejandro Aldás Alarcón,10,puce.edu.ec,Pontificia Universidad Católica del Ecuador,Tecnologías de la Información y la …
Carlos Garrido-Cornejo,10,uide.edu.ec,Profesor Universidad Internacional del Ecuador,"Turismo, desarrollo sustentable, historia, hospitalidad"
Jose Rodrigo Maldonado Quezada,10,unl.edu.ec,"Carrera de Administración Pública, Universidad Nacional de Loja","Administración Pública, Políticas Públicas"
Hugo Heredia-Mayorga,10,cordillera.edu.ec,"Profesor Investigador, Docente de Ingenieria de Software, Tecnologico Superior Cordillera","Software Engineering, Big Data, Informatic security"
Gina Catalina Heredia Cabrera,10,ucacue.edu.ec,Universidad Católica de Cuenca Sede Azogues,"Toxicología, Salud Pública, Salud Ambiental, Bioquímica"
Victor Molina-Dueñas,10,uta.edu.ec,Universidad Técnica de Ambato,Innovation
JEFFERSON ESTUARDO MENDOZA CARRERA,10,unemi.edu.ec,UNIVERSIDAD ESTATAL DE MILAGRO,"comunicación comunitaria, Comunicación de parejas, juegos tradicionales en la comunidad shuar"
PAMELA ALEJANDRA RUIZ POLIT,10,unemi.edu.ec,"Docente, Universidad Estatal de Milagro",nutrición
José Luis S. Brito,10,unemi.edu.ec,Universidad Estatal de Milagro,"physical, mathematics, electronics"
Sofía Luzuriaga Jaramillo,10,puce.edu.ec,"Profesora Historia, Pontificia Universidad Católica del Ecuador","Historia Medioambiental (manejo de tierra, agua y conflictos), historia cultural (construcción de"
Viviana Espinoza,10,utpl.edu.ec,"Profesor de sistemas financieros, Universidad Técnica Particular de Loja","Sistemas financieros, poder de mercado, desarrollo financiero"
Franklin Gustavo SANTÍN-PICOITA (ORCID 0000-0002-3852-047X),10,unl.edu.ec,Investigador,"Cultura Digital, Periodismo Transmedia, Educación, TIC"
Santiago Quiñones-Cuenca,10,utpl.edu.ec,Universidad Técnica Particular de Loja,"programación en paralelo, IoT, desarrollo de software"
Fernando Vinicio Moncayo Serrano,10,uide.edu.ec,Universidad Internacional del Ecuador,"Arquitectura, construcción"
"Salinas Aleaga, David Santiago",10,utpl.edu.ec,Professor,"tourism, media tourism, e-tourism, ecotourism, sustainable tourism"
Rosa Armijos Acosta,10,ug.edu.ec,Universidad de  Guayaquil,"Arte, cultura, sociedad, educación"
Patricio Romero Proaño,10,ute.edu.ec,FIGESS/CISPEC-UTE,"Epidemiología, Salud Pública"
Esteban Xavier Segarra Coello,10,uazuay.edu.ec,UNIVERSIDAD DEL AZUAY,"Derecho, Mediación, Arbitraje, Transparencia, Negocio Jurídico"
José Domingo Alviar Malabet (ORCID: 0000-0001-9613-0675),10,ups.edu.ec,jalviar@ups.edu.ec,"Structural, soil interaction, seismic response spectrum, liquefaction, soil dynamics"
Andrés Moscoso,10,ucacue.edu.ec,Docente de la Universidad Católica de Cuenca,Reproducción Animal
Camila Ulloa Torres,10,flacso.edu.ec,Flacso Ecuador,"Ciencia Política, Política Comparada, América Latina"
LUIS ALEJANDRO MURILLO MANTILLA,10,espe.edu.ec,Docente Universidad Universidad de las Fuerzas Armadas,"Mecatrónica, Automatizacion de Procesos, Procesos de Manufactura, Impresion 3D"
ENRIQUE ISMAEL DELGADO CUADRO,10,utb.edu.ec,"Docente, Universidad Tecnica de Babahoyo",Telecomunicaciones
